Timestamp,Method,Endpoint,Response Time (ms),Size (bytes)
"2024-06-25 20:34:27,036",GET,/api/v1/consignservice/consigns/account/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,41.3403749698773,66
"2024-06-25 20:34:27,036",GET,/api/v1/rebookservice/welcome,33.78745901864022,31
"2024-06-25 20:34:27,036",GET,/api/v1/rebookservice/welcome,33.706124988384545,31
"2024-06-25 20:34:27,036",GET,/api/v1/preserveotherservice/welcome,35.027542035095394,38
"2024-06-25 20:34:27,037",GET,/api/v1/basicservice/basic/xuzhou,46.8314589234069,74
"2024-06-25 20:34:27,037",GET,/api/v1/preserveservice/welcome,35.92587495222688,33
"2024-06-25 20:34:27,038",GET,/api/v1/configservice/configs,45.98812491167337,191
"2024-06-25 20:34:27,039",GET,/api/v1/seatservice/welcome,36.25362494494766,29
"2024-06-25 20:34:27,041",GET,/api/v1/preserveservice/welcome,39.66295893769711,33
"2024-06-25 20:34:27,041",GET,/api/v1/contactservice/contacts,46.056791907176375,459
"2024-06-25 20:34:27,045",GET,/api/v1/trainservice/trains,39.447042043320835,843
"2024-06-25 20:34:27,045",GET,/api/v1/seatservice/welcome,41.20283294469118,29
"2024-06-25 20:34:27,049",GET,/api/v1/adminuserservice/users,60.34329195972532,235
"2024-06-25 20:34:27,049",GET,/api/v1/basicservice/basic/beijing,58.634125045500696,74
"2024-06-25 20:34:27,050",GET,/api/v1/trainservice/trains,43.867875006981194,843
"2024-06-25 20:34:27,055",GET,/api/v1/adminbasicservice/adminbasic/stations,71.28808298148215,120901
"2024-06-25 20:34:27,055",GET,/api/v1/basicservice/basic/xuzhou,64.32187499012798,74
"2024-06-25 20:34:27,055",GET,/api/v1/adminuserservice/users,65.82579109817743,235
"2024-06-25 20:34:27,055",GET,/api/v1/securityservice/securityConfigs,50.44375010766089,283
"2024-06-25 20:34:27,055",GET,/api/v1/travel2service/trips,49.02950010728091,1588
"2024-06-25 20:34:27,056",GET,/api/v1/adminbasicservice/adminbasic/stations,71.96616602595896,120901
"2024-06-25 20:34:27,056",GET,/api/v1/securityservice/securityConfigs,51.27549997996539,283
"2024-06-25 20:34:27,056",GET,/api/v1/waitorderservice/orders,48.69149997830391,44
"2024-06-25 20:34:27,056",GET,/api/v1/travel2service/trips,50.54420907981694,1588
"2024-06-25 20:34:27,059",GET,/api/v1/adminbasicservice/adminbasic/prices,75.1501249615103,1685
"2024-06-25 20:34:27,062",GET,/api/v1/notifyservice/test_send_mq,63.31245799083263,4
"2024-06-25 20:34:27,066",GET,/api/v1/adminbasicservice/adminbasic/prices,81.54733304399997,1685
"2024-06-25 20:34:27,066",GET,/api/v1/orderOtherService/orderOther/2013-08-09/1,67.41883303038776,233
"2024-06-25 20:34:27,066",GET,/api/v1/priceservice/prices,64.4832500256598,1685
"2024-06-25 20:34:27,067",GET,/api/v1/adminbasicservice/adminbasic/prices,82.27058302145451,1685
"2024-06-25 20:34:27,067",GET,/api/v1/notifyservice/test_send_mq,68.44145804643631,4
"2024-06-25 20:34:27,067",GET,/api/v1/inside_pay_service/inside_payment/account,69.0834999550134,105
"2024-06-25 20:34:27,067",GET,/api/v1/orderservice/order/9bb0ac3e-b305-4929-84a9-2dfac9de3471,67.03183299396187,48
"2024-06-25 20:34:27,067",GET,/api/v1/paymentservice/payment,66.74191600177437,365
"2024-06-25 20:34:27,070",GET,/api/v1/orderservice/order,70.59566595125943,1354
"2024-06-25 20:34:27,072",POST,/api/v1/stationfoodservice/stationfoodstores,66.89133308827877,1858
"2024-06-25 20:34:27,072",GET,/api/v1/orderservice/order,71.81970798410475,1354
"2024-06-25 20:34:27,072",GET,/api/v1/orderOtherService/orderOther/2013-08-09/1,72.92179204523563,233
"2024-06-25 20:34:27,072",GET,/api/v1/waitorderservice/orders,64.46499994490296,44
"2024-06-25 20:34:27,072",GET,/api/v1/inside_pay_service/inside_payment/account,73.80312494933605,105
"2024-06-25 20:34:27,072",POST,/api/v1/stationfoodservice/stationfoodstores,67.17820896301419,1858
"2024-06-25 20:34:27,075",GET,/api/v1/paymentservice/payment,74.83995903749019,365
"2024-06-25 20:34:27,076",GET,/api/v1/fooddeliveryservice/orders/all,79.20329098124057,42
"2024-06-25 20:34:27,076",GET,/api/v1/inside_pay_service/inside_payment/account,77.81362510286272,105
"2024-06-25 20:34:27,076",GET,/api/v1/trainfoodservice/trainfoods,70.35033300053328,1011
"2024-06-25 20:34:27,076",GET,/api/v1/orderOtherService/orderOther,76.17699995171279,438
"2024-06-25 20:34:27,076",GET,/api/v1/orderOtherService/orderOther,76.61754195578396,438
"2024-06-25 20:34:27,076",GET,/api/v1/orderservice/order/9bb0ac3e-b305-4929-84a9-2dfac9de3471,75.53249993361533,48
"2024-06-25 20:34:27,076",GET,/api/v1/priceservice/prices,74.31208400521427,1685
"2024-06-25 20:34:27,076",GET,/api/v1/trainfoodservice/trainfoods,70.81916695460677,1011
"2024-06-25 20:34:27,077",GET,/api/v1/adminorderservice/adminorder,92.38979197107255,1871
"2024-06-25 20:34:27,077",GET,/api/v1/adminorderservice/adminorder,92.31583389919251,1871
"2024-06-25 20:34:27,077",GET,/api/v1/assuranceservice/assurances,87.8343329532072,63
"2024-06-25 20:34:27,077",GET,/api/v1/fooddeliveryservice/orders/all,80.89429198298603,42
"2024-06-25 20:34:27,078",GET,/api/v1/foodservice/orders,80.03183302935213,43
"2024-06-25 20:34:27,078",GET,/api/v1/foodservice/orders,80.93591604847461,43
"2024-06-25 20:34:27,078",GET,/api/v1/fooddeliveryservice/orders/all,81.78220794070512,42
"2024-06-25 20:34:27,079",GET,/api/v1/assuranceservice/assurances,88.74108293093741,63
"2024-06-25 20:34:27,079",GET,/api/v1/foodservice/orders,81.51995798107237,43
"2024-06-25 20:34:27,079",GET,/api/v1/assuranceservice/assurances,88.69750006124377,63
"2024-06-25 20:34:27,082",GET,/api/v1/adminorderservice/adminorder,96.70958295464516,1871
"2024-06-25 20:34:27,089",GET,/api/v1/adminbasicservice/adminbasic/stations,104.98145793098956,120901
"2024-06-25 20:34:27,125",GET,/api/v1/travelservice/train_types/%7BtripId%7D,118.72379202395678,43
"2024-06-25 20:34:27,126",GET,/api/v1/travelservice/train_types/%7BtripId%7D,119.43216598592699,43
"2024-06-25 20:34:27,128",GET,/api/v1/adminuserservice/users,138.50724999792874,235
"2024-06-25 20:34:27,130",GET,/api/v1/adminrouteservice/adminroute,142.95574999414384,1703
"2024-06-25 20:34:27,131",GET,/api/v1/adminrouteservice/adminroute,143.08558299671859,1703
"2024-06-25 20:34:27,132",GET,/api/v1/routeservice/routes,128.9737499319017,1703
"2024-06-25 20:34:27,133",GET,/api/v1/routeservice/routes,130.3025831002742,1703
"2024-06-25 20:34:27,135",POST,/api/v1/routeplanservice/routePlan/cheapestRoute,131.8574589677155,38
"2024-06-25 20:34:27,135",POST,/api/v1/travelplanservice/travelPlan/cheapest,129.12745808716863,44
"2024-06-25 20:34:27,139",POST,/api/v1/travelplanservice/travelPlan/cheapest,132.12383294012398,44
"2024-06-25 20:34:27,139",PUT,/api/v1/userservice/users,132.12679093703628,243
"2024-06-25 20:34:27,140",GET,/api/v1/adminrouteservice/adminroute,153.73070898931473,1703
"2024-06-25 20:34:27,140",POST,/api/v1/routeplanservice/routePlan/cheapestRoute,138.02149996627122,38
"2024-06-25 20:34:27,144",PUT,/api/v1/userservice/users,136.99958298821002,243
"2024-06-25 20:34:27,172",GET,/api/v1/admintravelservice/admintravel,182.73345904890448,6490
"2024-06-25 20:34:27,173",GET,/api/v1/admintravelservice/admintravel,184.58104191813618,6490
"2024-06-25 20:34:27,175",GET,/api/v1/admintravelservice/admintravel,186.8349170545116,6490
"2024-06-25 20:34:28,039",GET,/api/v1/preserveotherservice/welcome,48.50129201076925,38
"2024-06-25 20:34:28,050",GET,/api/v1/preserveotherservice/welcome,60.19962497521192,38
"2024-06-25 20:34:28,052",GET,/api/v1/cancelservice/welcome,72.08033301867545,31
"2024-06-25 20:34:28,053",GET,/api/v1/rebookservice/welcome,61.231208965182304,31
"2024-06-25 20:34:28,053",GET,/api/v1/orderOtherService/orderOther/2013-08-09/1,66.18000008165836,233
"2024-06-25 20:34:28,054",GET,/api/v1/inside_pay_service/inside_payment/account,68.48550005815923,105
"2024-06-25 20:34:28,059",GET,/api/v1/orderOtherService/orderOther,71.02812500670552,438
"2024-06-25 20:34:28,059",GET,/api/v1/preserveservice/welcome,68.86545894667506,33
"2024-06-25 20:34:28,065",GET,/api/v1/assuranceservice/assurances,86.28479193430394,63
"2024-06-25 20:34:28,065",GET,/api/v1/preserveservice/welcome,74.3711250834167,33
"2024-06-25 20:34:28,069",GET,/api/v1/inside_pay_service/inside_payment/account,83.47587496973574,105
"2024-06-25 20:34:28,072",GET,/api/v1/cancelservice/welcome,91.46424999926239,31
"2024-06-25 20:34:28,073",GET,/api/v1/inside_pay_service/inside_payment/account,86.7468339856714,105
"2024-06-25 20:34:28,074",GET,/api/v1/executeservice/welcome,90.13654105365276,32
"2024-06-25 20:34:28,074",GET,/api/v1/orderOtherService/orderOther,87.08349999506027,438
"2024-06-25 20:34:28,076",GET,/api/v1/seatservice/welcome,82.54887501243502,29
"2024-06-25 20:34:28,077",GET,/api/v1/notifyservice/test_send_mq,91.27833403181285,4
"2024-06-25 20:34:28,078",GET,/api/v1/seatservice/welcome,84.68637499026954,29
"2024-06-25 20:34:28,079",GET,/api/v1/executeservice/welcome,94.88412493374199,32
"2024-06-25 20:34:28,079",GET,/api/v1/orderservice/order/9bb0ac3e-b305-4929-84a9-2dfac9de3471,90.42708307970315,48
"2024-06-25 20:34:28,085",GET,/api/v1/consignservice/consigns/account/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,103.62254199571908,66
"2024-06-25 20:34:28,088",GET,/api/v1/cancelservice/welcome,107.75020800065249,31
"2024-06-25 20:34:28,088",GET,/api/v1/notifyservice/test_send_mq,101.49649996310472,4
"2024-06-25 20:34:28,091",GET,/api/v1/orderOtherService/orderOther/2013-08-09/1,104.66420894954354,233
"2024-06-25 20:34:28,093",GET,/api/v1/executeservice/welcome,108.38570899795741,32
"2024-06-25 20:34:28,093",GET,/api/v1/rebookservice/welcome,101.04700003284961,31
"2024-06-25 20:34:28,094",GET,/api/v1/assuranceservice/assurances,114.52729196753353,63
"2024-06-25 20:34:28,115",GET,/api/v1/orderservice/order,126.44316698424518,1354
"2024-06-25 20:34:28,128",GET,/api/v1/waitorderservice/orders,127.67779198475182,44
"2024-06-25 20:34:28,128",GET,/api/v1/foodservice/orders,142.84225006122142,43
"2024-06-25 20:34:28,130",GET,/api/v1/fooddeliveryservice/orders/all,145.372667000629,42
"2024-06-25 20:34:28,130",GET,/api/v1/fooddeliveryservice/orders/all,145.73262492194772,42
"2024-06-25 20:34:28,133",GET,/api/v1/orderservice/order,144.2755409516394,1354
"2024-06-25 20:34:28,135",GET,/api/v1/foodservice/orders,149.94566701352596,43
"2024-06-25 20:34:28,136",GET,/api/v1/foodservice/orders,150.43270902242512,43
"2024-06-25 20:34:28,143",GET,/api/v1/assuranceservice/assurances,163.55216596275568,63
"2024-06-25 20:34:28,143",GET,/api/v1/paymentservice/payment,153.1253329012543,365
"2024-06-25 20:34:28,143",GET,/api/v1/fooddeliveryservice/orders/all,158.09712500777096,42
"2024-06-25 20:34:28,149",GET,/api/v1/basicservice/basic/xuzhou,168.87000005226582,74
"2024-06-25 20:34:28,152",GET,/api/v1/basicservice/basic/hangzhou,173.1197499902919,74
"2024-06-25 20:34:28,153",GET,/api/v1/basicservice/basic/beijing,173.44649997539818,74
"2024-06-25 20:34:28,153",GET,/api/v1/travel2service/trips,156.28062491305172,1588
"2024-06-25 20:34:28,153",POST,/api/v1/stationfoodservice/stationfoodstores,157.98020793590695,1858
"2024-06-25 20:34:28,154",GET,/api/v1/orderservice/order/9bb0ac3e-b305-4929-84a9-2dfac9de3471,164.3669590121135,48
"2024-06-25 20:34:28,155",GET,/api/v1/trainservice/trains,158.93450006842613,843
"2024-06-25 20:34:28,156",GET,/api/v1/paymentservice/payment,165.82691692747176,365
"2024-06-25 20:34:28,156",GET,/api/v1/securityservice/securityConfigs,161.62766609340906,283
"2024-06-25 20:34:28,156",GET,/api/v1/securityservice/securityConfigs,161.7836250225082,283
"2024-06-25 20:34:28,156",GET,/api/v1/trainservice/trains,160.18816700670868,843
"2024-06-25 20:34:28,159",GET,/api/v1/contactservice/contacts,175.664332928136,459
"2024-06-25 20:34:28,159",GET,/api/v1/consignservice/consigns/account/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,177.8080000076443,66
"2024-06-25 20:34:28,160",GET,/api/v1/contactservice/contacts,177.79350001364946,459
"2024-06-25 20:34:28,160",GET,/api/v1/contactservice/contacts,176.08441703487188,459
"2024-06-25 20:34:28,160",GET,/api/v1/trainfoodservice/trainfoods,164.59587507415563,1011
"2024-06-25 20:34:28,164",GET,/api/v1/travel2service/trips,167.24762495141476,1588
"2024-06-25 20:34:28,165",GET,/api/v1/configservice/configs,184.246415970847,191
"2024-06-25 20:34:28,165",GET,/api/v1/configservice/configs,184.78624999988824,191
"2024-06-25 20:34:28,165",POST,/api/v1/stationfoodservice/stationfoodstores,170.4147499985993,1858
"2024-06-25 20:34:28,169",GET,/api/v1/adminuserservice/users,190.0951659772545,235
"2024-06-25 20:34:28,169",GET,/api/v1/consignservice/consigns/account/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,186.92604207899421,66
"2024-06-25 20:34:28,169",GET,/api/v1/trainfoodservice/trainfoods,173.17433306016028,1011
"2024-06-25 20:34:28,169",GET,/api/v1/configservice/configs,188.80754197016358,191
"2024-06-25 20:34:28,172",GET,/api/v1/adminuserservice/users,193.25337500777096,235
"2024-06-25 20:34:28,173",GET,/api/v1/travelservice/train_types/%7BtripId%7D,173.7173330038786,43
"2024-06-25 20:34:28,174",GET,/api/v1/priceservice/prices,182.92829208076,1685
"2024-06-25 20:34:28,175",GET,/api/v1/travelservice/train_types/%7BtripId%7D,175.53695803508162,43
"2024-06-25 20:34:28,180",GET,/api/v1/adminbasicservice/adminbasic/prices,204.66129190754145,1685
"2024-06-25 20:34:28,181",GET,/api/v1/adminbasicservice/adminbasic/contacts,208.95912509877235,459
"2024-06-25 20:34:28,181",GET,/api/v1/adminbasicservice/adminbasic/stations,207.25183293689042,120901
"2024-06-25 20:34:28,181",GET,/api/v1/adminorderservice/adminorder,205.8004579739645,1871
"2024-06-25 20:34:28,185",GET,/api/v1/waitorderservice/orders,184.46504103485495,44
"2024-06-25 20:34:28,185",GET,/api/v1/priceservice/prices,193.5005420818925,1685
"2024-06-25 20:34:28,185",GET,/api/v1/adminrouteservice/adminroute,209.6145839896053,1703
"2024-06-25 20:34:28,186",GET,/api/v1/adminbasicservice/adminbasic/contacts,214.74837500136346,459
"2024-06-25 20:34:28,186",GET,/api/v1/adminuserservice/users,207.88224996067584,235
"2024-06-25 20:34:28,186",GET,/api/v1/adminbasicservice/adminbasic/prices,211.8989999871701,1685
"2024-06-25 20:34:28,186",GET,/api/v1/adminbasicservice/adminbasic/prices,211.46116591989994,1685
"2024-06-25 20:34:28,188",GET,/api/v1/adminbasicservice/adminbasic/stations,215.24208399932832,120901
"2024-06-25 20:34:28,189",GET,/api/v1/adminorderservice/adminorder,213.2202920038253,1871
"2024-06-25 20:34:28,201",GET,/api/v1/routeservice/routes,208.1317079719156,1703
"2024-06-25 20:34:28,201",GET,/api/v1/adminrouteservice/adminroute,225.03249999135733,1703
"2024-06-25 20:34:28,201",POST,/api/v1/travelplanservice/travelPlan/cheapest,203.90825008507818,44
"2024-06-25 20:34:28,201",POST,/api/v1/routeplanservice/routePlan/cheapestRoute,209.01183306705207,38
"2024-06-25 20:34:28,201",POST,/api/v1/travelplanservice/travelPlan/cheapest,202.6360830059275,44
"2024-06-25 20:34:28,207",GET,/api/v1/adminorderservice/adminorder,231.69904202222824,1871
"2024-06-25 20:34:28,207",GET,/api/v1/routeservice/routes,215.06370906718075,1703
"2024-06-25 20:34:28,209",GET,/api/v1/adminrouteservice/adminroute,231.4119579968974,1703
"2024-06-25 20:34:28,209",POST,/api/v1/routeplanservice/routePlan/cheapestRoute,217.11800002958626,38
"2024-06-25 20:34:28,223",GET,/api/v1/adminbasicservice/adminbasic/stations,250.8656659629196,120901
"2024-06-25 20:34:28,245",PUT,/api/v1/userservice/users,244.96124999132007,243
"2024-06-25 20:34:28,250",PUT,/api/v1/userservice/users,250.95950008835644,243
"2024-06-25 20:34:28,271",GET,/api/v1/adminbasicservice/adminbasic/contacts,301.3868329580873,459
"2024-06-25 20:34:28,277",GET,/api/v1/admintravelservice/admintravel,299.01141696609557,6490
"2024-06-25 20:34:28,279",GET,/api/v1/admintravelservice/admintravel,301.48404208011925,6490
"2024-06-25 20:34:28,280",GET,/api/v1/admintravelservice/admintravel,302.3838329827413,6490
"2024-06-25 20:34:29,054",GET,/api/v1/adminbasicservice/adminbasic/contacts,83.758583990857,459
"2024-06-25 20:34:29,055",GET,/api/v1/configservice/configs,71.67191605549306,191
"2024-06-25 20:34:29,055",GET,/api/v1/executeservice/welcome,66.155125037767,32
"2024-06-25 20:34:29,055",GET,/api/v1/adminbasicservice/adminbasic/prices,81.67720807250589,1685
"2024-06-25 20:34:29,055",GET,/api/v1/adminbasicservice/adminbasic/prices,81.38925000093877,1685
"2024-06-25 20:34:29,055",GET,/api/v1/cancelservice/welcome,73.15974996890873,31
"2024-06-25 20:34:29,055",GET,/api/v1/cancelservice/welcome,72.72475003264844,31
"2024-06-25 20:34:29,055",GET,/api/v1/configservice/configs,72.32216699048877,191
"2024-06-25 20:34:29,055",GET,/api/v1/consignservice/consigns/account/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,71.10025000292808,66
"2024-06-25 20:34:29,055",GET,/api/v1/paymentservice/payment,61.56454200390726,365
"2024-06-25 20:34:29,055",GET,/api/v1/foodservice/orders,65.36391691770405,43
"2024-06-25 20:34:29,055",GET,/api/v1/contactservice/contacts,70.37337496876717,459
"2024-06-25 20:34:29,055",GET,/api/v1/cancelservice/welcome,73.31533299293369,31
"2024-06-25 20:34:29,055",GET,/api/v1/consignservice/consigns/account/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,70.77566697262228,66
"2024-06-25 20:34:29,055",GET,/api/v1/executeservice/welcome,67.15129094664007,32
"2024-06-25 20:34:29,055",GET,/api/v1/configservice/configs,73.03758396301419,191
"2024-06-25 20:34:29,055",GET,/api/v1/fooddeliveryservice/orders/all,66.26254203729331,42
"2024-06-25 20:34:29,056",GET,/api/v1/notifyservice/test_send_mq,64.40974993165582,4
"2024-06-25 20:34:29,056",GET,/api/v1/foodservice/orders,65.60624996200204,43
"2024-06-25 20:34:29,056",GET,/api/v1/executeservice/welcome,67.68137507606298,32
"2024-06-25 20:34:29,056",GET,/api/v1/consignservice/consigns/account/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,71.46129198372364,66
"2024-06-25 20:34:29,056",GET,/api/v1/fooddeliveryservice/orders/all,66.80979207158089,42
"2024-06-25 20:34:29,056",GET,/api/v1/contactservice/contacts,68.1102080270648,459
"2024-06-25 20:34:29,056",GET,/api/v1/rebookservice/welcome,60.85729203186929,31
"2024-06-25 20:34:29,056",GET,/api/v1/inside_pay_service/inside_payment/account,65.75354095548391,105
"2024-06-25 20:34:29,056",GET,/api/v1/fooddeliveryservice/orders/all,67.33324995730072,42
"2024-06-25 20:34:29,056",GET,/api/v1/orderservice/order,63.53187502827495,1354
"2024-06-25 20:34:29,056",GET,/api/v1/notifyservice/test_send_mq,65.25237497407943,4
"2024-06-25 20:34:29,056",GET,/api/v1/orderservice/order/9bb0ac3e-b305-4929-84a9-2dfac9de3471,63.44108295161277,48
"2024-06-25 20:34:29,056",GET,/api/v1/inside_pay_service/inside_payment/account,65.60516601894051,105
"2024-06-25 20:34:29,056",GET,/api/v1/orderOtherService/orderOther/2013-08-09/1,64.97645808849484,233
"2024-06-25 20:34:29,056",GET,/api/v1/preserveotherservice/welcome,62.68641701899469,38
"2024-06-25 20:34:29,056",GET,/api/v1/rebookservice/welcome,61.22783408500254,31
"2024-06-25 20:34:29,057",GET,/api/v1/seatservice/welcome,60.19745906814933,29
"2024-06-25 20:34:29,057",GET,/api/v1/preserveotherservice/welcome,62.65870900824666,38
"2024-06-25 20:34:29,057",GET,/api/v1/seatservice/welcome,60.09529100265354,29
"2024-06-25 20:34:29,057",GET,/api/v1/preserveservice/welcome,62.3384159989655,33
"2024-06-25 20:34:29,057",GET,/api/v1/preserveservice/welcome,62.60424992069602,33
"2024-06-25 20:34:29,057",GET,/api/v1/trainservice/trains,58.695875108242035,843
"2024-06-25 20:34:29,057",GET,/api/v1/priceservice/prices,62.04645801335573,1685
"2024-06-25 20:34:29,062",GET,/api/v1/adminbasicservice/adminbasic/contacts,93.46604195889086,459
"2024-06-25 20:34:29,062",GET,/api/v1/routeservice/routes,66.30854203831404,1703
"2024-06-25 20:34:29,062",GET,/api/v1/adminuserservice/users,82.86962506826967,235
"2024-06-25 20:34:29,063",GET,/api/v1/adminbasicservice/adminbasic/contacts,91.45129204262048,459
"2024-06-25 20:34:29,063",GET,/api/v1/basicservice/basic/hangzhou,81.62879105657339,74
"2024-06-25 20:34:29,063",GET,/api/v1/adminuserservice/users,83.60295800957829,235
"2024-06-25 20:34:29,063",GET,/api/v1/adminrouteservice/adminroute,88.0553750321269,1703
"2024-06-25 20:34:29,063",GET,/api/v1/adminbasicservice/adminbasic/prices,90.1997919427231,1685
"2024-06-25 20:34:29,063",GET,/api/v1/assuranceservice/assurances,82.72904204204679,63
"2024-06-25 20:34:29,063",GET,/api/v1/adminuserservice/users,83.60929193440825,235
"2024-06-25 20:34:29,063",GET,/api/v1/adminorderservice/adminorder,88.66329200100154,1871
"2024-06-25 20:34:29,063",GET,/api/v1/assuranceservice/assurances,83.20550003554672,63
"2024-06-25 20:34:29,063",GET,/api/v1/assuranceservice/assurances,82.69666694104671,63
"2024-06-25 20:34:29,064",GET,/api/v1/basicservice/basic/beijing,82.86962495185435,74
"2024-06-25 20:34:29,064",GET,/api/v1/contactservice/contacts,76.75829203799367,459
"2024-06-25 20:34:29,064",GET,/api/v1/basicservice/basic/shanghai,83.00087507814169,74
"2024-06-25 20:34:29,065",GET,/api/v1/paymentservice/payment,71.42054196447134,365
"2024-06-25 20:34:29,065",GET,/api/v1/inside_pay_service/inside_payment/account,74.61875001899898,105
"2024-06-25 20:34:29,065",GET,/api/v1/foodservice/orders,75.72129101026803,43
"2024-06-25 20:34:29,065",GET,/api/v1/orderOtherService/orderOther/2013-08-09/1,73.66774999536574,233
"2024-06-25 20:34:29,065",GET,/api/v1/orderservice/order,72.99995899666101,1354
"2024-06-25 20:34:29,065",GET,/api/v1/trainfoodservice/trainfoods,67.48337508179247,1011
"2024-06-25 20:34:29,065",POST,/api/v1/routeplanservice/routePlan/cheapestRoute,70.05016703624278,38
"2024-06-25 20:34:29,066",GET,/api/v1/orderOtherService/orderOther,73.50099994800985,438
"2024-06-25 20:34:29,066",GET,/api/v1/orderOtherService/orderOther,73.7918340601027,438
"2024-06-25 20:34:29,066",GET,/api/v1/orderservice/order/9bb0ac3e-b305-4929-84a9-2dfac9de3471,72.66058400273323,48
"2024-06-25 20:34:29,066",GET,/api/v1/securityservice/securityConfigs,68.72445903718472,283
"2024-06-25 20:34:29,066",GET,/api/v1/trainservice/trains,67.5242500146851,843
"2024-06-25 20:34:29,066",POST,/api/v1/routeplanservice/routePlan/cheapestRoute,70.18275000154972,38
"2024-06-25 20:34:29,066",GET,/api/v1/travel2service/trips,67.46412499342114,1588
"2024-06-25 20:34:29,066",GET,/api/v1/securityservice/securityConfigs,69.24050010275096,283
"2024-06-25 20:34:29,066",GET,/api/v1/trainfoodservice/trainfoods,68.31591692753136,1011
"2024-06-25 20:34:29,066",POST,/api/v1/stationfoodservice/stationfoodstores,68.63345799501985,1858
"2024-06-25 20:34:29,066",GET,/api/v1/travel2service/trips,67.47320806607604,1588
"2024-06-25 20:34:29,066",GET,/api/v1/routeservice/routes,70.29091706499457,1703
"2024-06-25 20:34:29,068",GET,/api/v1/adminorderservice/adminorder,93.54795806575567,1871
"2024-06-25 20:34:29,068",POST,/api/v1/stationfoodservice/stationfoodstores,70.47475001309067,1858
"2024-06-25 20:34:29,068",GET,/api/v1/waitorderservice/orders,67.44795804843307,44
"2024-06-25 20:34:29,068",GET,/api/v1/travelservice/train_types/%7BtripId%7D,68.29558394383639,43
"2024-06-25 20:34:29,068",GET,/api/v1/priceservice/prices,73.27974995132536,1685
"2024-06-25 20:34:29,068",GET,/api/v1/waitorderservice/orders,67.82070896588266,44
"2024-06-25 20:34:29,068",GET,/api/v1/travelservice/train_types/%7BtripId%7D,68.67420801427215,43
"2024-06-25 20:34:29,073",GET,/api/v1/adminbasicservice/adminbasic/stations,100.87504202965647,120901
"2024-06-25 20:34:29,083",POST,/api/v1/travelplanservice/travelPlan/cheapest,84.32904200162739,44
"2024-06-25 20:34:29,085",POST,/api/v1/travelplanservice/travelPlan/cheapest,85.37829201668501,44
"2024-06-25 20:34:29,099",PUT,/api/v1/userservice/users,99.37637497205287,243
"2024-06-25 20:34:29,124",PUT,/api/v1/userservice/users,123.8908750237897,243
"2024-06-25 20:34:29,132",GET,/api/v1/adminrouteservice/adminroute,156.86612494755536,1703
"2024-06-25 20:34:29,133",GET,/api/v1/adminrouteservice/adminroute,155.35316697787493,1703
"2024-06-25 20:34:29,134",GET,/api/v1/adminorderservice/adminorder,160.03487503621727,1871
"2024-06-25 20:34:29,136",GET,/api/v1/adminbasicservice/adminbasic/stations,164.61941599845886,120901
"2024-06-25 20:34:29,138",GET,/api/v1/adminbasicservice/adminbasic/stations,165.7796249492094,120901
"2024-06-25 20:34:29,140",GET,/api/v1/admintravelservice/admintravel,162.15808305423707,6490
"2024-06-25 20:34:29,141",GET,/api/v1/admintravelservice/admintravel,162.06145798787475,6490
"2024-06-25 20:34:29,141",GET,/api/v1/admintravelservice/admintravel,162.04429196659476,6490
"2024-06-25 20:34:30,009",GET,/api/v1/adminbasicservice/adminbasic/stations,42.86233300808817,120901
"2024-06-25 20:34:30,009",GET,/api/v1/adminbasicservice/adminbasic/contacts,44.135291944257915,459
"2024-06-25 20:34:30,009",GET,/api/v1/adminbasicservice/adminbasic/contacts,43.62391692120582,459
"2024-06-25 20:34:30,009",GET,/api/v1/adminbasicservice/adminbasic/contacts,43.45541598740965,459
"2024-06-25 20:34:30,009",GET,/api/v1/adminbasicservice/adminbasic/prices,42.66745806671679,1685
"2024-06-25 20:34:30,009",GET,/api/v1/adminbasicservice/adminbasic/stations,43.17866696510464,120901
"2024-06-25 20:34:30,009",GET,/api/v1/adminbasicservice/adminbasic/prices,42.597874999046326,1685
"2024-06-25 20:34:30,009",GET,/api/v1/adminbasicservice/adminbasic/prices,42.434958973899484,1685
"2024-06-25 20:34:30,011",GET,/api/v1/cancelservice/welcome,38.4363749762997,31
"2024-06-25 20:34:30,011",GET,/api/v1/cancelservice/welcome,38.388832937926054,31
"2024-06-25 20:34:30,013",GET,/api/v1/assuranceservice/assurances,41.455082944594324,63
"2024-06-25 20:34:30,013",GET,/api/v1/adminorderservice/adminorder,44.98887504450977,1871
"2024-06-25 20:34:30,013",GET,/api/v1/adminuserservice/users,42.10008308291435,235
"2024-06-25 20:34:30,013",GET,/api/v1/cancelservice/welcome,40.53204192314297,31
"2024-06-25 20:34:30,013",GET,/api/v1/configservice/configs,40.27629201300442,191
"2024-06-25 20:34:30,013",GET,/api/v1/consignservice/consigns/account/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,39.42774992901832,66
